x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
1105,960,0.99811459,1067.864136,912.0065308,-4.27620125,2.75410962,642.0680542
1110,960,0.99795538,1073.060547,912.1080322,-3.97476482,2.75489616,642.0003662
1115,960,0.99788457,1078.351074,912.222168,-3.67327881,2.75600171,641.918457
1120,960,0.99741322,1083.516846,912.2994995,-3.37200332,2.75609279,641.8549805
1125,960,0.99774176,1088.709473,912.3808594,-3.07073331,2.75628757,641.7872315
1130,960,0.99782348,1093.977661,912.4267578,-2.76949739,2.75538778,641.7077026
1135,960,0.99721771,1099.144165,912.4529419,-2.46842337,2.75396419,641.6431885
1140,960,0.99669993,1104.341797,912.5307617,-2.16733789,2.75405097,641.5738525
1145,960,0.9968549,1109.482056,912.5821533,-1.866418,2.7533896,641.5126953
1150,960,0.99666023,1114.832275,912.6851196,-1.56536269,2.75413132,641.4199219
1155,960,0.99608421,1120.114746,912.7167969,-1.2645061,2.75280261,641.3369141
1160,960,0.99692118,1125.286987,912.7810059,-0.96373683,2.75250053,641.2702026
1165,960,0.99706531,1130.476685,912.8529663,-0.66301537,2.75241661,641.2005615
1170,960,0.99747109,1135.707642,912.9485474,-0.362333,2.7530067,641.1243897
1175,960,0.9975633,1140.952881,912.9575806,-0.06179208,2.75103068,641.0458984
1180,960,0.99726653,1146.143066,913.020813,0.23873614,2.75068617,640.9754028
1185,960,0.99770802,1151.315308,913.1394043,0.53918231,2.7519927,640.9073486
1190,960,0.99761546,1156.47522,913.1677856,0.83957213,2.75063658,640.8407593
1195,960,0.99767059,1161.760376,913.2704468,1.13985634,2.75140572,640.7550659
1200,960,0.99825978,1166.96167,913.3588867,1.44011784,2.75180006,640.6817627
1205,960,0.99823737,1172.171143,913.4205322,1.74030626,2.75139785,640.6070557
1210,960,0.9981733,1177.390625,913.4342651,2.04040456,2.74957275,640.5305786
1215,960,0.99819171,1182.566406,913.5245361,2.34043694,2.75003767,640.4603272
1220,960,0.99809384,1187.805542,913.5698853,2.6403985,2.74913645,640.380249
1225,960,0.99816179,1192.982666,913.6318359,2.94028378,2.74876261,640.3091431
1230,960,0.99827993,1198.158569,913.7090454,3.24011254,2.74883771,640.2379761
1235,960,0.99823421,1203.268799,913.7752075,3.53992414,2.74862504,640.1763916
1240,960,0.99773639,1208.500854,913.8564453,3.83960843,2.74879026,640.0962524
1245,960,0.99756676,1213.757202,913.8624268,4.13911057,2.74670982,640.012207
1250,960,0.99708217,1218.799438,913.9880981,4.43883181,2.74830174,639.960022
1255,960,0.99765176,1224.005005,914.0104981,4.73827696,2.74673581,639.8831177
1260,960,0.99686098,1229.173096,914.039917,5.03772306,2.74540138,639.8116455
1265,960,0.99590284,1234.366333,914.116333,5.33703613,2.74544263,639.7358398
1270,960,0.99662608,1239.588257,914.1951294,5.63627958,2.74553967,639.6556397
1275,960,0.9962731,1244.662598,914.269043,5.93562269,2.7455759,639.59729
1280,960,0.99720323,1249.815308,914.3031616,6.23480558,2.74438882,639.5268555
1285,960,0.99728686,1255.046631,914.4211426,6.53380251,2.74564099,639.4445801
1290,960,0.99734896,1260.167847,914.5317383,6.83290243,2.74673748,639.3781738
1295,960,0.99709493,1265.2854,914.5181885,7.13188314,2.74415636,639.3121948
1300,960,0.99680734,1270.494385,914.6415405,7.43070793,2.74557853,639.2322998
1305,960,0.99703568,1275.753418,914.7423706,7.72937918,2.74630666,639.1445923
1310,960,0.99685627,1280.947388,914.8500366,8.02802849,2.74727297,639.0663452
1315,960,0.99735814,1286.099731,914.8248901,8.32669163,2.74432659,638.9942017
1320,960,0.99733001,1291.179443,914.833374,8.6254406,2.74242067,638.9327393
1325,960,0.98867619,1296.340454,915.2328491,8.9240694,2.75205636,638.8584595
1330,960,0.97494757,1301.883179,914.873291,9.22146988,2.73896337,638.7268066
1335,960,0.89516139,1309.968506,914.916687,9.51325989,2.7363863,638.213562
1340,960,0.89873493,1318.30835,914.6767578,9.80387592,2.72527766,637.6624146
1345,960,0.80713737,1325.243164,915.8019409,10.09787941,2.75538898,637.3220215
1350,960,0.83418012,1326.793945,918.2290649,10.4051857,2.82716131,637.7868652
1355,960,0.72897893,1330.517212,919.8570557,10.70713806,2.87406206,637.9265137
1360,960,0.93480426,1350.974243,915.2977295,10.96362972,2.72807312,635.5652466
1365,960,0.99595541,1358.496704,915.5435181,11.25410461,2.73180366,635.1377564
1370,960,0.99579024,1366.203857,915.5637207,11.54358196,2.7287693,634.6826172
1375,960,0.67674839,1375.619995,915.7218018,11.8279705,2.72884846,633.9741821
1380,960,0.8324365,1381.981567,915.8284302,12.12035942,2.72912049,633.7191162
1385,960,0.96462977,1389.338745,915.9384155,12.40955067,2.72893429,633.3162231
1390,960,0.95957524,1395.900146,915.6809692,12.7006216,2.71836758,633.0313721
1395,960,0.9928149,1404.822388,916.2175293,12.98455715,2.7298708,632.3971558
1400,960,0.99061823,1412.568726,916.2961426,13.27135944,2.72854543,631.9372559
1405,960,0.99198669,1419.778076,916.1964722,13.55937004,2.72227073,631.5565796
1410,960,0.99288243,1426.28772,916.2591553,13.84942532,2.72117186,631.2792358
1415,960,0.99432153,1432.223999,916.2602539,14.14099979,2.71857619,631.0859375
1420,960,0.99375528,1436.649658,916.4332275,14.43759346,2.72188044,631.1151123
1425,960,0.99275225,1440.56604,916.637085,14.73594284,2.72637939,631.2190552
1430,960,0.99220401,1444.108887,916.5973511,15.03562164,2.72391844,631.3779297
1435,960,0.98796117,1447.52417,916.6323853,15.3358736,2.72372866,631.5554199
1440,960,0.99007714,1450.702393,916.7495728,15.63727188,2.72609282,631.7681274
1445,960,0.64042258,1474.553711,912.4517822,15.86005592,2.58736777,628.935791
1450,960,0.87858796,1447.478638,907.7237549,16.27243423,2.46252322,633.6108398
1455,960,0.98086154,1460.450317,916.6212769,16.54150009,2.71891403,632.3742676
1460,960,0.50323117,1434.973877,912.7128296,16.95557976,2.6178267,636.8619385
1465,960,0.98975676,1467.973511,917.06604,17.14138412,2.72920418,632.6263428
1470,960,0.99004006,1471.342041,917.017334,17.44296646,2.7265687,632.8103638
1475,960,0.98970789,1474.703491,917.0021973,17.74476242,2.72492528,632.9954224
1480,960,0.53944898,1466.74353,913.8803101,18.09340096,2.63755846,634.8673706
1485,960,0.80412978,1370.108276,907.9983521,18.83610535,2.513515,650.3451538
1490,960,0.53204101,1373.73938,908.8275757,19.14603233,2.5372026,650.5021362
1495,960,0.32459694,1376.979126,911.3706665,19.45889473,2.61315084,650.7212524
1500,960,0.32496411,1397.092529,914.859436,19.69230843,2.70822072,648.3045654
1505,960,0.2771796,1398.963501,915.7215576,20.00979424,2.7339437,648.7332153
1510,960,0.58428729,1393.663574,920.8704834,20.36465836,2.89401364,650.2837524
1515,960,0.5492171,1500.505737,918.2797241,20.17122841,2.75382304,634.6372681
1520,960,0.99249387,1504.748901,917.5923462,20.47013664,2.73173237,634.6900635
1525,960,0.82398748,1508.17749,916.8143311,20.77300644,2.70739579,634.864502
1530,960,0.96146393,1511.675293,917.9776001,21.07649612,2.74065351,635.0285034
1535,960,0.95476496,1514.602051,918.6463623,21.3828373,2.75957799,635.2781982
1540,960,0.93546116,1516.423218,919.1828003,21.69508934,2.77522349,635.6940918
1545,960,0.70551336,1520.43396,917.411499,21.99531746,2.72096729,635.7810669
1550,960,0.97917634,1525.935059,918.1384277,22.28883362,2.74017882,635.6438599
1555,960,0.99655646,1531.152832,917.8293457,22.5832901,2.72872424,635.5488281
1560,960,0.99607205,1536.306274,917.8842163,22.8781147,2.72813511,635.4631348
1565,960,0.9966411,1541.169189,917.9113159,23.17449188,2.72688556,635.4211426
1570,960,0.99641907,1546.246948,918.0905151,23.46965027,2.73003888,635.3464356
1575,960,0.9968341,1551.316406,918.1628418,23.76473045,2.73001885,635.2728272
1580,960,0.99751908,1556.429077,918.2124023,24.05944443,2.72929382,635.1921387
1585,960,0.99656951,1561.509521,918.2762451,24.3543148,2.72901416,635.116394
1590,960,0.99639863,1566.551514,918.3374023,24.64929008,2.7286737,635.0458984
1595,960,0.99629122,1571.567993,918.4069824,24.94440079,2.72859883,634.979187
1600,960,0.99705213,1576.629883,918.4620972,25.23911858,2.72807169,634.9052734
1605,960,0.99777251,1581.712158,918.5539551,25.53363037,2.72861934,634.8280029
1610,960,0.99798453,1586.774536,918.5862427,25.82820892,2.72740936,634.7536011
1615,960,0.99781108,1591.838501,918.652832,26.12261581,2.72721767,634.6783447
1620,960,0.99762833,1596.808716,918.6986084,26.41760635,2.72645736,634.6173096
1625,960,0.99763364,1601.859741,918.8175659,26.71198273,2.72783208,634.5436401
1630,960,0.99805212,1606.932373,918.8519287,27.00621796,2.72667432,634.4667358
1635,960,0.99805772,1611.958862,918.8903809,27.30058479,2.72566581,634.3963623
1640,960,0.99811,1616.958618,918.9484863,27.59500694,2.72525764,634.3295288
1645,960,0.99765301,1621.998901,919.0582886,27.88914299,2.72636652,634.2564087
1650,960,0.99805063,1627.054321,919.078125,28.18310738,2.72478557,634.1809082
1655,960,0.99810249,1632.079224,919.137146,28.47723389,2.72438598,634.1098023
1660,960,0.99816942,1637.090332,919.220459,28.77130127,2.72472,634.0402222
1665,960,0.99807036,1642.150269,919.3102417,29.06498528,2.72521901,633.9632568
1670,960,0.99735361,1647.137329,919.3475342,29.35908508,2.72419596,633.8969116
1675,960,0.99777979,1652.120728,919.3947754,29.65312195,2.72347093,633.8309326
1680,960,0.9976176,1657.156128,919.4285889,29.94670677,2.7223134,633.7567139
1685,960,0.99760556,1662.138672,919.4893189,30.24057007,2.72198749,633.6901245
1690,960,0.99717259,1667.224243,919.5935669,30.53372192,2.72290254,633.6080933
1695,960,0.99736845,1672.243286,919.710144,30.82719803,2.72422147,633.5355835
1700,960,0.99814415,1677.166504,919.7399902,31.12127686,2.72301054,633.4772949
1705,960,0.99771196,1682.212769,919.791687,31.41440201,2.72238111,633.4002686
1710,960,0.9979046,1687.241455,919.8121338,31.70754051,2.72082853,633.3255615
1715,960,0.99774706,1692.244507,919.8722534,32.00084305,2.72047091,633.2545776
1720,960,0.99708438,1697.237427,919.9453735,32.2940712,2.72050738,633.1845703
1725,960,0.99791908,1702.194702,920.0360718,32.58753204,2.72109127,633.119812
1730,960,0.99659169,1707.144653,920.1155396,32.88097382,2.72133923,633.0558472
1735,960,0.9968937,1712.101196,920.206604,33.17432404,2.72193265,632.9907837
1740,960,0.98992985,1716.831665,920.2866821,33.46942139,2.72232509,632.9595337
1745,960,0.944713,1722.377441,920.5048218,33.75788116,2.72637582,632.8050537
1750,960,0.94558895,1729.620605,920.911438,34.03268433,2.73507714,632.3956299
1755,960,0.69414151,1730.378052,921.3085938,34.35987854,2.74719644,632.9609375
1760,960,0.77519023,1734.040771,919.4346314,34.66274643,2.68985987,633.0891113
1765,960,0.55302906,1741.677734,921.6424561,34.93447495,2.75212193,632.6190796
1770,960,0.99080402,1776.934692,920.8930054,34.97475433,2.71054101,628.0232544
1775,960,0.99364233,1782.214355,921.0050659,35.26266479,2.71157002,627.907898
1780,960,0.99505192,1790.391479,920.9451294,35.52602386,2.7058785,627.3624268
1785,960,0.99589837,1796.057739,921.0113525,35.81022263,2.7053299,627.1895142
1790,960,0.99578357,1803.053467,921.1635132,36.08288574,2.70658278,626.8192139
1795,960,0.99615556,1808.934814,921.1728516,36.36476898,2.7042284,626.6136475
1800,960,0.99588746,1814.568237,921.1606445,36.64854813,2.70137668,626.4448853
1805,960,0.99361593,1820.63501,921.3284302,36.92842865,2.70361018,626.2115479
1810,960,0.99150914,1827.293701,921.7459717,37.20306396,2.71290183,625.8907471
1815,960,0.98820716,1833.092285,921.5994873,37.48467255,2.70598221,625.6967773
1820,960,0.98686326,1838.01416,921.0698853,37.77379227,2.68822193,625.6322022
1825,960,0.98996425,1842.512329,921.2819824,38.0670166,2.69263315,625.6300659
1830,960,0.99146533,1849.733032,921.2729492,38.3353653,2.68899441,625.2252197
1835,960,0.99021369,1855.489014,921.9309692,38.61705399,2.70590138,625.0368652
1840,960,0.98950839,1858.745483,921.8150635,38.92111206,2.7013042,625.216919
1845,960,0.99170023,1865.088013,921.8453369,39.19684982,2.69931221,624.9412231
1850,960,0.98971999,1868.57605,921.956665,39.49898148,2.70130777,625.086792
1855,960,0.98985296,1875.516235,922.1542969,39.76879883,2.703933,624.72229
1860,960,0.98861742,1878.760986,921.993103,40.07310867,2.69800377,624.9033814
1865,960,0.98799986,1883.127441,921.9833984,40.36697769,2.69592619,624.9185791
1870,960,0.98869306,1886.353271,921.887085,40.67173767,2.69191337,625.1019287
1875,960,0.98931819,1889.926514,922.0964356,40.973423,2.69676614,625.2341309
1880,960,0.99353963,1894.984619,922.0988159,41.26061249,2.69465947,625.1461792
1885,960,0.98818845,1899.244019,921.9976196,41.55553818,2.68992758,625.1762695
1890,960,0.99037689,1901.043457,922.5252686,41.87509155,2.70520782,625.5703735
1895,960,0.98828804,1906.651855,922.506897,42.1568222,2.70217562,625.4003906
1900,960,0.98923659,1910.372314,922.4303589,42.45728683,2.69847059,625.5097656
1905,960,0.99198925,1914.589966,922.335083,42.75278473,2.69393039,625.5452271
1910,960,0.9798364,1872.021606,921.5264282,43.53071213,2.6943047,632.5949707
1915,960,0.97398317,1876.214966,920.8417969,43.82965851,2.67204738,632.6359863
1920,960,0.88701558,1878.715942,920.7823486,44.14686966,2.66948462,632.9335938
1925,960,0.85711932,1871.016602,918.4053345,44.57226181,2.60284519,634.7838135
1930,960,0.82969928,1768.617188,924.8649292,46.0541954,2.85993218,651.5010986
1935,960,0.86906677,1885.167236,919.6622925,45.1110878,2.63403034,633.9873047
1940,960,0.86333519,1910.510254,919.5556641,45.18136597,2.61749148,630.8206177
1945,960,0.88769847,1924.750977,921.5548706,45.37164307,2.6700356,629.3466187
1950,960,0.90450537,1929.135864,922.0932007,45.66751862,2.68430519,629.3563843
1955,960,0.92090541,1931.155151,925.0612183,45.99036789,2.77258348,629.7217407
1960,960,0.94189221,1935.718994,923.9196777,46.28371811,2.73651648,629.7041626
1965,960,0.94976157,1940.155029,923.2196655,46.57859039,2.71372771,629.7054443
1970,960,0.97785103,1944.821045,923.1315308,46.8711319,2.70910311,629.6717529
1975,960,0.99715918,1949.661255,923.1394653,47.16169357,2.70726252,629.6116333
1980,960,0.9974038,1954.514893,923.1365967,47.45201111,2.70508814,629.5491333
420,965,0.99619299,329.9873657,908.013916,-46.24785995,3.10222268,652.4735107
425,965,0.99632102,335.5314331,908.128418,-45.93643951,3.10321546,652.394104
430,965,0.99591124,340.9960938,908.2105103,-45.6259346,3.10330701,652.3261108
435,965,0.99605757,346.5551453,908.2689209,-45.31449127,3.10264611,652.2437744
440,965,0.99669898,352.0916748,908.2995606,-45.00333786,3.10118175,652.1646118
445,965,0.99642348,357.5791321,908.4039917,-44.69271469,3.1019156,652.0924072
450,965,0.99663323,363.1010132,908.50177,-44.38184357,3.10242915,652.0145874
455,965,0.99555707,368.5870361,908.5437622,-44.07134628,3.1013298,651.9420776
460,965,0.99599493,374.2178955,908.5986939,-43.75943375,3.1005156,651.8475342
465,965,0.99740124,379.7230835,908.6531372,-43.44888306,3.09976912,651.7713623
470,965,0.99720633,385.2088318,908.7428589,-43.13850403,3.10006714,651.6979981
475,965,0.99743557,390.6821289,908.8325195,-42.82833481,3.10037041,651.6259766
480,965,0.99746025,396.1445923,908.8808594,-42.51832962,3.09947181,651.5554199
485,965,0.99738532,401.6931763,908.9384155,-42.20752716,3.09878492,651.4716187
490,965,0.99760109,407.25,908.9584351,-41.89673233,3.09699297,651.3864136
495,965,0.99761248,412.7640991,909.0153198,-41.58638,3.09630704,651.3070679
500,965,0.99751043,418.2279968,909.1107788,-41.27655792,3.09678435,651.2349854
505,965,0.99759424,423.6901856,909.2010498,-40.96676636,3.09711194,651.163147
510,965,0.99758667,429.1930847,909.3013916,-40.65667343,3.09770536,651.0845337
515,965,0.99730575,434.6969605,909.3869019,-40.34661484,3.09786344,651.0056152
520,965,0.99749178,440.2628174,909.4602051,-40.03602219,3.0976243,650.9171753
525,965,0.99767762,445.6821289,909.4921265,-39.72689056,3.09626722,650.8502197
530,965,0.9978022,451.1177979,909.5526123,-39.41758728,3.09573245,650.7807007
535,965,0.9979735,456.6535645,909.6206665,-39.10749054,3.09535885,650.6957398
540,965,0.99762011,462.1068115,909.704895,-38.79816818,3.09551024,650.6228027
545,965,0.99708086,467.5875855,909.7449341,-38.48865891,3.09434533,650.5455322
550,965,0.99682784,473.0609131,909.8284302,-38.17924881,3.09446406,650.4690552
555,965,0.99657261,478.5269165,909.8919678,-37.86993408,3.09399748,650.3934937
560,965,0.99667835,484.000946,909.9455566,-37.56064987,3.09323454,650.3164063
565,965,0.99720734,489.4921265,910.0119019,-37.25125122,3.0928328,650.2363281
570,965,0.99758661,495.0009155,910.1104736,-36.94176483,3.09336805,650.1533814
575,965,0.99786842,500.4269409,910.1524658,-36.63303375,3.09229612,650.0825195
580,965,0.99738616,505.833313,910.2267456,-36.3245163,3.09217978,650.0141602
585,965,0.99746621,511.3269348,910.3029785,-36.01530075,3.09206891,649.9326782
590,965,0.99702889,516.8729248,910.3493652,-35.7057457,3.09104562,649.8430176
595,965,0.99746281,522.3476563,910.4041138,-35.39683914,3.09031057,649.7636108
600,965,0.99774867,527.8701782,910.4689941,-35.08756638,3.08984494,649.6768799
605,965,0.99774277,533.2619629,910.5487061,-34.77942276,3.08990002,649.609314
610,965,0.9978106,538.6896362,910.6469116,-34.47105408,3.09046841,649.5360107
615,965,0.99749428,544.1397705,910.6968384,-34.16255569,3.08960676,649.4591675
620,965,0.99775946,549.5662231,910.7244263,-33.85429382,3.08810616,649.3854981
625,965,0.99781281,555.0352783,910.8286133,-33.54574585,3.08882546,649.3051148
630,965,0.99709249,560.5065918,910.9505005,-33.23722458,3.09006,649.2243652
635,965,0.99754471,565.9459229,910.9800415,-32.92905426,3.08860803,649.1478882
640,965,0.99740052,571.3400879,911.0619507,-32.62126541,3.08872056,649.0776978
645,965,0.99746341,576.8233643,911.0969238,-32.31285477,3.08739829,648.9942017
650,965,0.99775743,582.2450562,911.2084961,-32.00495529,3.08836412,648.9193726
655,965,0.99757487,587.6937256,911.2973633,-31.69691086,3.08864355,648.840332
660,965,0.99782139,593.1152954,911.3228149,-31.3890934,3.08707404,648.7651978
665,965,0.99774903,598.5977173,911.3601074,-31.08099365,3.08582163,648.6802979
670,965,0.99708563,603.9897461,911.4362183,-30.77353859,3.08576131,648.6088867
675,965,0.9960236,609.3817139,911.4813843,-30.46611214,3.08479333,648.5371704
680,965,0.99716157,614.7936401,911.602417,-30.15861893,3.08603835,648.4620361
685,965,0.99708253,620.1864624,911.6720581,-29.85128784,3.0857861,648.3897095
690,965,0.99712855,625.6178589,911.7210693,-29.54379654,3.08490491,648.3110352
695,965,0.99775004,631.0894165,911.7955322,-29.23604584,3.08474374,648.2263184
700,965,0.99797082,636.5686646,911.8380127,-28.92834854,3.08363962,648.1400147
705,965,0.99812275,641.9403687,911.8995361,-28.62143517,3.08316064,648.069519
710,965,0.99790108,647.364563,911.9437256,-28.31422043,3.08213615,647.9907837
